Cus.ID,Date,Cus. Location,Age,Gender,Mobile Name,Sell Price,Does he/she Come from Facebook Page?,Does he/she Followed Our Page?,Did he/she buy any mobile before?,Did he/she hear of our shop before?,
5519,30-11-2024,Rangamati Sadar,34,F,Vivo T3x 5G 8/128,26231,No,No,Yes,Yes,
5520,30-11-2024,Inside Rangamati,21,F,Redmi Note 12 Pro 8/128,27113,Yes,Yes,No,Yes,
5521,30-11-2024,Outside Rangamati,47,M,iQOO Z7 5G 6/128,20533,Yes,No,No,Yes,
5522,01-12-2024,Rangamati Sadar,23,M,R-70 Turbo 5G 6/128,13371,No,Yes,No,No,
5523,01-12-2024,Outside Rangamati,22,F,iQOO Neo 9 Pro 5G 12/256,16741,No,Yes,No,No,
5524,01-12-2024,Outside Rangamati,43,F,Note 11S 6/128,18624,No,No,No,Yes,
5525,01-12-2024,Outside Rangamati,18,F,iQOO Z7 5G 6/128,13613,No,No,No,Yes,
5526,01-12-2024,Outside Rangamati,22,M,Galaxy M35 5G 8/128,21338,No,Yes,Yes,Yes,
5527,01-12-2024,Inside Rangamati,43,M,Vivo T3x 5G 8/128,15934,No,Yes,Yes,No,
5528,01-12-2024,Inside Rangamati,24,M,Galaxy S24 Ultra 12/256,20113,No,No,No,Yes,
5529,01-12-2024,Outside Rangamati,32,M,Galaxy M35 5G 8/128,15516,No,No,No,No,
5530,01-12-2024,Inside Rangamati,28,F,Galaxy S24 Ultra 12/256,25142,No,No,No,No,
5531,01-12-2024,Outside Rangamati,50,M,Redmi Note 12 Pro 8/128,18003,Yes,No,No,Yes,
5532,01-12-2024,Inside Rangamati,28,F,iQOO Z7 5G 6/128,18986,Yes,Yes,No,Yes,
5533,01-12-2024,Rangamati Sadar,35,F,R-70 Turbo 5G 6/128,21875,No,No,No,Yes,
5534,01-12-2024,Outside Rangamati,29,F,Galaxy S24 Ultra 12/256,15414,Yes,No,No,No,
5535,01-12-2024,Rangamati Sadar,29,F,Pixel 8 Pro 12/256,17883,No,Yes,No,No,
5536,01-12-2024,Inside Rangamati,49,M,Pixel 8 Pro 12/256,13637,No,No,No,No,
5537,01-12-2024,Outside Rangamati,50,F,Galaxy A55 5G 8/128,14897,No,Yes,No,No,
5538,01-12-2024,Outside Rangamati,44,F,Pixel 8 Pro 12/256,25505,No,No,No,No,
5539,01-12-2024,Outside Rangamati,38,M,iQOO Z7 5G 6/128,20098,Yes,No,No,No,
5540,01-12-2024,Inside Rangamati,41,F,Note 11S 6/128,21534,No,Yes,No,No,
5541,01-12-2024,Rangamati Sadar,33,F,Pixel 7a 8/128,21801,Yes,Yes,Yes,Yes,
5542,02-12-2024,Inside Rangamati,46,F,Galaxy M35 5G 8/128,22098,No,Yes,No,Yes,
5543,02-12-2024,Inside Rangamati,25,M,Moto G85 5G 8/128,21158,No,No,Yes,Yes,
5544,02-12-2024,Outside Rangamati,25,F,Galaxy S24 Ultra 12/256,54784,No,Yes,No,Yes,
5545,02-12-2024,Rangamati Sadar,29,M,Moto G85 5G 8/128,26406,No,No,No,Yes,
5546,02-12-2024,Rangamati Sadar,40,M,iPhone 16 Pro 256GB,24284,No,Yes,Yes,No,
5547,02-12-2024,Rangamati Sadar,46,M,iPhone 16 Pro 256GB,16575,Yes,Yes,No,No,
5548,02-12-2024,Outside Rangamati,28,F,Note 14 Pro 5G 8/256,18715,Yes,Yes,No,Yes,
5549,02-12-2024,Inside Rangamati,39,F,R-70 Turbo 5G 6/128,24444,No,No,No,Yes,
5550,02-12-2024,Rangamati Sadar,37,M,Redmi Note 12 Pro 8/128,19926,No,No,Yes,No,
5551,02-12-2024,Outside Rangamati,34,M,iQOO Neo 9 Pro 5G 12/256,14646,Yes,No,No,Yes,
5552,02-12-2024,Rangamati Sadar,18,F,iPhone 16 Pro Max 1TB,25138,Yes,Yes,No,Yes,
5553,02-12-2024,Rangamati Sadar,48,M,Redmi Note 12 Pro 8/128,21800,No,No,No,No,
5554,02-12-2024,Rangamati Sadar,18,F,Redmi Note 12 Pro 8/128,14608,Yes,No,No,No,
5555,02-12-2024,Inside Rangamati,44,M,Moto G85 5G 8/128,20474,Yes,No,No,No,
5556,02-12-2024,Outside Rangamati,24,F,R-70 Turbo 5G 6/128,17270,No,No,No,No,
5557,02-12-2024,Rangamati Sadar,29,F,Galaxy A55 5G 8/128,23721,No,Yes,No,Yes,
5558,02-12-2024,Outside Rangamati,19,F,Pixel 7a 8/128,21048,Yes,No,Yes,Yes,
5559,02-12-2024,Inside Rangamati,46,M,Note 11S 6/128,13479,Yes,No,No,No,
5560,02-12-2024,Rangamati Sadar,39,F,Redmi Note 12 Pro 8/128,17363,Yes,No,No,No,
5561,02-12-2024,Rangamati Sadar,27,M,iQOO Z7 5G 6/128,25562,Yes,Yes,No,Yes,
5562,02-12-2024,Inside Rangamati,39,M,Redmi Note 12 Pro 8/128,27259,No,No,No,Yes,
5563,02-12-2024,Outside Rangamati,33,F,Vivo Y200 5G 6/128,23279,No,No,No,No,
5564,02-12-2024,Rangamati Sadar,50,M,Note 11S 6/128,13387,No,Yes,No,No,
5565,03-12-2024,Rangamati Sadar,20,F,Moto G85 5G 8/128,26406,No,Yes,No,No,
5566,03-12-2024,Rangamati Sadar,40,M,Galaxy A55 5G 8/128,14748,Yes,Yes,Yes,No,
5567,03-12-2024,Rangamati Sadar,50,F,Note 14 Pro 5G 8/256,17020,No,Yes,No,Yes,
5568,03-12-2024,Outside Rangamati,22,F,iPhone 16 Pro 256GB,24931,Yes,No,No,Yes,
5569,03-12-2024,Inside Rangamati,38,M,Galaxy A55 5G 8/128,14202,Yes,No,No,Yes,
5570,03-12-2024,Outside Rangamati,39,F,Vivo T3x 5G 8/128,18755,Yes,No,No,No,
5571,03-12-2024,Outside Rangamati,50,F,Note 14 Pro 5G 8/256,15728,No,No,No,No,
5572,03-12-2024,Inside Rangamati,30,F,Moto G85 5G 8/128,17516,No,No,Yes,Yes,
5573,03-12-2024,Outside Rangamati,23,M,Narzo N53 4/64,13074,No,No,No,Yes,
5574,03-12-2024,Rangamati Sadar,24,F,Galaxy A55 5G 8/128,17939,No,Yes,No,Yes,
5575,03-12-2024,Outside Rangamati,36,M,Note 14 Pro 5G 8/256,16563,No,No,No,Yes,
5576,03-12-2024,Outside Rangamati,20,M,Pixel 8 Pro 12/256,63454,Yes,No,No,Yes,
5577,03-12-2024,Outside Rangamati,32,M,iQOO Z7 5G 6/128,25838,No,Yes,No,No,
5578,03-12-2024,Inside Rangamati,38,F,iPhone 16 Pro Max 1TB,19671,Yes,No,No,No,
5579,03-12-2024,Rangamati Sadar,40,F,R-70 Turbo 5G 6/128,16140,No,No,Yes,Yes,
5580,03-12-2024,Inside Rangamati,25,F,Pixel 8 Pro 12/256,16087,No,Yes,No,Yes,
5581,03-12-2024,Rangamati Sadar,42,F,iQOO Z7 5G 6/128,21419,No,Yes,No,Yes,
5582,03-12-2024,Inside Rangamati,24,M,Redmi Note 12 Pro 8/128,27896,No,Yes,No,Yes,
5583,03-12-2024,Rangamati Sadar,47,M,Pixel 7a 8/128,21379,No,Yes,Yes,No,
5584,03-12-2024,Inside Rangamati,27,M,Narzo N53 4/64,21682,Yes,Yes,No,No,
5585,03-12-2024,Outside Rangamati,45,F,Moto G85 5G 8/128,18713,No,Yes,No,Yes,
5586,03-12-2024,Inside Rangamati,26,M,iPhone 16 Pro 256GB,18183,Yes,No,Yes,No,
5587,03-12-2024,Outside Rangamati,34,M,iQOO Neo 9 Pro 5G 12/256,40512,No,No,Yes,No,
5588,03-12-2024,Rangamati Sadar,43,M,Note 11S 6/128,16048,No,No,Yes,Yes,
5589,03-12-2024,Rangamati Sadar,48,M,Note 14 Pro 5G 8/256,21682,Yes,Yes,No,No,
5590,03-12-2024,Rangamati Sadar,25,M,Galaxy M35 5G 8/128,20974,Yes,Yes,No,Yes,
5591,03-12-2024,Rangamati Sadar,36,F,Moto G85 5G 8/128,26489,No,No,No,Yes,
5592,03-12-2024,Inside Rangamati,33,M,iPhone 16 Pro Max 1TB,24470,Yes,Yes,No,No,
5593,03-12-2024,Rangamati Sadar,25,M,iPhone 16 Pro Max 1TB,63727,No,No,No,No,
5594,03-12-2024,Outside Rangamati,35,M,Pixel 8 Pro 12/256,26223,No,Yes,No,Yes,
5595,03-12-2024,Outside Rangamati,48,M,Galaxy S24 Ultra 12/256,17421,Yes,No,Yes,Yes,
5596,03-12-2024,Rangamati Sadar,38,F,Vivo T3x 5G 8/128,23968,Yes,Yes,No,No,
5597,03-12-2024,Rangamati Sadar,34,M,Galaxy A55 5G 8/128,21895,Yes,No,No,Yes,
5598,03-12-2024,Inside Rangamati,21,M,Vivo T3x 5G 8/128,24912,No,No,No,Yes,
5599,03-12-2024,Inside Rangamati,38,M,Narzo N53 4/64,13602,No,No,No,No,
5600,03-12-2024,Outside Rangamati,45,M,Note 11S 6/128,20010,No,Yes,No,Yes,
5601,04-12-2024,Outside Rangamati,34,M,Galaxy A55 5G 8/128,17271,No,Yes,No,Yes,
5602,04-12-2024,Outside Rangamati,19,M,R-70 Turbo 5G 6/128,23895,No,No,No,No,
5603,04-12-2024,Rangamati Sadar,39,F,iPhone 16 Pro Max 1TB,16633,No,Yes,No,Yes,
5604,04-12-2024,Inside Rangamati,28,F,iPhone 16 Pro Max 1TB,23618,No,Yes,No,No,
5605,04-12-2024,Rangamati Sadar,29,F,Pixel 8 Pro 12/256,50625,No,Yes,No,Yes,
5606,04-12-2024,Inside Rangamati,27,F,Vivo Y200 5G 6/128,26866,No,Yes,No,No,
5607,04-12-2024,Outside Rangamati,50,M,iQOO Neo 9 Pro 5G 12/256,19821,Yes,No,No,Yes,
5608,04-12-2024,Outside Rangamati,18,M,iPhone 16 Pro 256GB,15613,No,No,Yes,Yes,
5609,04-12-2024,Rangamati Sadar,43,F,iQOO Z7 5G 6/128,20509,Yes,No,Yes,Yes,
5610,04-12-2024,Rangamati Sadar,23,F,Note 14 Pro 5G 8/256,26753,Yes,No,No,Yes,
5611,04-12-2024,Inside Rangamati,21,F,Note 11S 6/128,19727,No,Yes,No,Yes,
5612,04-12-2024,Rangamati Sadar,44,M,Vivo Y200 5G 6/128,23522,Yes,No,No,Yes,
5613,04-12-2024,Outside Rangamati,41,F,iQOO Neo 9 Pro 5G 12/256,19882,No,No,No,No,
5614,04-12-2024,Inside Rangamati,18,M,iQOO Z7 5G 6/128,20583,Yes,No,No,No,
5615,04-12-2024,Outside Rangamati,48,M,iQOO Z7 5G 6/128,20454,No,Yes,No,No,
5616,04-12-2024,Outside Rangamati,19,M,iQOO Z7 5G 6/128,18897,No,No,Yes,Yes,
5617,04-12-2024,Outside Rangamati,34,F,iQOO Z7 5G 6/128,17658,No,Yes,Yes,Yes,
5618,04-12-2024,Inside Rangamati,45,F,Narzo N53 4/64,13006,Yes,Yes,No,No,
5619,04-12-2024,Rangamati Sadar,33,F,Pixel 7a 8/128,15261,No,No,No,Yes,
5620,04-12-2024,Inside Rangamati,27,F,Pixel 8 Pro 12/256,14422,No,No,Yes,No,
5621,04-12-2024,Outside Rangamati,43,M,Galaxy M35 5G 8/128,15028,No,Yes,No,Yes,
5622,04-12-2024,Inside Rangamati,48,M,Vivo Y200 5G 6/128,23774,Yes,Yes,No,Yes,
5623,04-12-2024,Inside Rangamati,32,M,Vivo Y200 5G 6/128,25261,Yes,Yes,No,No,
5624,04-12-2024,Rangamati Sadar,23,M,iQOO Neo 9 Pro 5G 12/256,14470,No,No,No,No,
5625,04-12-2024,Outside Rangamati,26,F,Redmi Note 12 Pro 8/128,17194,No,No,No,Yes,
5626,04-12-2024,Inside Rangamati,32,M,iPhone 16 Pro 256GB,20962,No,No,No,Yes,
5627,05-12-2024,Outside Rangamati,29,F,Galaxy A55 5G 8/128,24828,No,Yes,Yes,Yes,
5628,05-12-2024,Inside Rangamati,40,M,Vivo T3x 5G 8/128,17173,Yes,No,No,Yes,
5629,05-12-2024,Outside Rangamati,37,F,Pixel 7a 8/128,44913,Yes,No,Yes,Yes,
5630,05-12-2024,Rangamati Sadar,40,M,Pixel 8 Pro 12/256,22144,Yes,Yes,Yes,No,
5631,05-12-2024,Outside Rangamati,22,F,Redmi Note 12 Pro 8/128,21682,No,Yes,No,No,
5632,05-12-2024,Outside Rangamati,41,F,Galaxy S24 Ultra 12/256,21417,No,No,No,Yes,
5633,05-12-2024,Inside Rangamati,26,M,iPhone 16 Pro Max 1TB,68002,No,Yes,Yes,No,
5634,05-12-2024,Rangamati Sadar,28,M,Vivo T3x 5G 8/128,17305,No,Yes,No,Yes,
5635,05-12-2024,Inside Rangamati,22,M,Pixel 8 Pro 12/256,15974,No,No,No,Yes,
5636,05-12-2024,Outside Rangamati,21,M,Vivo Y200 5G 6/128,23257,No,Yes,No,Yes,
5637,05-12-2024,Outside Rangamati,24,F,iQOO Neo 9 Pro 5G 12/256,25237,No,No,Yes,Yes,
5638,05-12-2024,Inside Rangamati,49,F,iPhone 16 Pro 256GB,18275,No,Yes,No,No,
5639,05-12-2024,Inside Rangamati,45,F,Narzo N53 4/64,25569,Yes,No,Yes,Yes,
5640,05-12-2024,Outside Rangamati,22,F,Narzo N53 4/64,25790,No,No,Yes,No,
5641,05-12-2024,Inside Rangamati,39,F,R-70 Turbo 5G 6/128,14621,No,Yes,No,Yes,
5642,05-12-2024,Outside Rangamati,25,F,Galaxy A55 5G 8/128,16542,No,Yes,No,Yes,
5643,05-12-2024,Rangamati Sadar,31,M,iQOO Z7 5G 6/128,13282,No,Yes,No,Yes,
5644,05-12-2024,Inside Rangamati,37,M,Narzo N53 4/64,17350,Yes,No,Yes,No,
5645,05-12-2024,Outside Rangamati,27,M,iPhone 16 Pro 256GB,34353,No,Yes,No,Yes,
5646,05-12-2024,Outside Rangamati,21,M,Galaxy S24 Ultra 12/256,24783,No,No,No,Yes,
5647,05-12-2024,Outside Rangamati,43,F,Pixel 7a 8/128,44168,Yes,Yes,Yes,Yes,
5648,05-12-2024,Outside Rangamati,44,F,Pixel 7a 8/128,17551,No,Yes,No,No,
5649,05-12-2024,Outside Rangamati,21,F,Note 11S 6/128,18438,No,Yes,No,No,
5650,05-12-2024,Outside Rangamati,28,F,R-70 Turbo 5G 6/128,14948,No,No,Yes,Yes,
5651,05-12-2024,Outside Rangamati,36,M,Narzo N53 4/64,12923,No,Yes,No,Yes,
5652,05-12-2024,Outside Rangamati,50,M,iQOO Neo 9 Pro 5G 12/256,40824,No,Yes,No,No,
5653,05-12-2024,Rangamati Sadar,46,M,Galaxy A55 5G 8/128,15393,No,Yes,No,Yes,
5654,05-12-2024,Outside Rangamati,23,M,Redmi Note 12 Pro 8/128,22759,No,Yes,Yes,No,
5655,05-12-2024,Outside Rangamati,49,F,Redmi Note 12 Pro 8/128,27590,Yes,No,No,No,
5656,05-12-2024,Inside Rangamati,18,M,iQOO Z7 5G 6/128,26639,Yes,No,No,Yes,
5657,05-12-2024,Rangamati Sadar,30,M,Vivo Y200 5G 6/128,22408,No,Yes,No,No,
5658,06-12-2024,Outside Rangamati,35,F,Vivo Y200 5G 6/128,18001,No,No,No,No,
5659,06-12-2024,Outside Rangamati,27,F,iQOO Z7 5G 6/128,20052,Yes,Yes,No,Yes,
5660,06-12-2024,Rangamati Sadar,50,F,Moto G85 5G 8/128,24957,No,Yes,No,No,
5661,06-12-2024,Rangamati Sadar,40,F,Pixel 7a 8/128,20246,Yes,Yes,Yes,No,
5662,06-12-2024,Rangamati Sadar,50,M,Galaxy A55 5G 8/128,39338,No,No,Yes,Yes,
5663,06-12-2024,Outside Rangamati,24,M,iPhone 16 Pro 256GB,72304,No,No,No,Yes,
5664,06-12-2024,Rangamati Sadar,46,F,iPhone 16 Pro 256GB,56531,No,Yes,Yes,Yes,
5665,06-12-2024,Outside Rangamati,24,F,iPhone 16 Pro 256GB,19926,No,Yes,Yes,No,
5666,06-12-2024,Inside Rangamati,46,M,Vivo Y200 5G 6/128,22991,Yes,Yes,No,Yes,
5667,06-12-2024,Outside Rangamati,45,F,iQOO Z7 5G 6/128,14306,No,No,No,Yes,
5668,06-12-2024,Inside Rangamati,45,F,Note 14 Pro 5G 8/256,36104,No,No,Yes,No,
5669,06-12-2024,Inside Rangamati,29,M,Note 14 Pro 5G 8/256,22204,No,No,No,No,
5670,06-12-2024,Inside Rangamati,40,F,Vivo Y200 5G 6/128,20250,No,Yes,No,No,
5671,06-12-2024,Outside Rangamati,19,M,R-70 Turbo 5G 6/128,23493,No,Yes,Yes,No,
5672,06-12-2024,Outside Rangamati,32,M,Vivo Y200 5G 6/128,20605,No,Yes,No,Yes,
5673,06-12-2024,Outside Rangamati,32,M,Galaxy A55 5G 8/128,13494,No,Yes,No,Yes,
5674,06-12-2024,Inside Rangamati,40,F,iQOO Z7 5G 6/128,15243,Yes,Yes,No,Yes,
5675,06-12-2024,Outside Rangamati,32,F,iPhone 16 Pro Max 1TB,22055,No,No,No,No,
5676,06-12-2024,Rangamati Sadar,28,F,Redmi Note 12 Pro 8/128,24400,Yes,No,No,Yes,
5677,06-12-2024,Outside Rangamati,18,F,iPhone 16 Pro 256GB,33588,Yes,No,No,Yes,
5678,06-12-2024,Rangamati Sadar,29,F,Redmi Note 12 Pro 8/128,27880,No,Yes,Yes,No,
5679,06-12-2024,Inside Rangamati,23,F,Galaxy A55 5G 8/128,20009,No,Yes,Yes,Yes,
5680,06-12-2024,Outside Rangamati,25,M,Redmi Note 12 Pro 8/128,25451,No,No,No,Yes,
5681,06-12-2024,Rangamati Sadar,24,M,Pixel 7a 8/128,44319,Yes,No,Yes,No,
5682,06-12-2024,Rangamati Sadar,22,F,iPhone 16 Pro Max 1TB,200084,Yes,No,Yes,Yes,
5683,06-12-2024,Outside Rangamati,20,F,iPhone 16 Pro 256GB,18538,Yes,No,No,Yes,
5684,06-12-2024,Inside Rangamati,23,M,Galaxy A55 5G 8/128,17418,No,Yes,No,No,
5685,07-12-2024,Rangamati Sadar,24,F,iQOO Neo 9 Pro 5G 12/256,24588,Yes,No,No,Yes,
5686,07-12-2024,Outside Rangamati,41,F,iQOO Neo 9 Pro 5G 12/256,40723,No,Yes,No,Yes,
5687,07-12-2024,Rangamati Sadar,24,M,Note 11S 6/128,18947,No,No,No,Yes,
5688,07-12-2024,Outside Rangamati,43,M,Redmi Note 12 Pro 8/128,27383,No,Yes,Yes,Yes,
5689,07-12-2024,Outside Rangamati,33,M,Vivo Y200 5G 6/128,16159,No,No,No,No,
5690,07-12-2024,Rangamati Sadar,28,M,iQOO Z7 5G 6/128,13817,No,Yes,No,No,
5691,07-12-2024,Inside Rangamati,29,M,iQOO Z7 5G 6/128,13622,Yes,No,Yes,Yes,
5692,07-12-2024,Inside Rangamati,33,F,Moto G85 5G 8/128,26582,No,No,No,Yes,
5693,07-12-2024,Outside Rangamati,21,F,Galaxy M35 5G 8/128,14354,Yes,Yes,No,No,
5694,07-12-2024,Rangamati Sadar,47,F,Note 14 Pro 5G 8/256,14473,No,No,No,Yes,
5695,07-12-2024,Outside Rangamati,26,M,Pixel 8 Pro 12/256,17850,No,No,No,No,
5696,07-12-2024,Inside Rangamati,36,F,Galaxy A55 5G 8/128,21682,No,No,Yes,Yes,
5697,07-12-2024,Inside Rangamati,43,M,iPhone 16 Pro Max 1TB,199842,No,No,No,Yes,
5698,07-12-2024,Inside Rangamati,29,M,Pixel 8 Pro 12/256,19347,No,No,No,No,
5699,07-12-2024,Outside Rangamati,32,F,Galaxy A55 5G 8/128,17278,No,Yes,No,Yes,
5700,07-12-2024,Rangamati Sadar,28,M,Pixel 8 Pro 12/256,45366,No,No,Yes,No,
5701,07-12-2024,Outside Rangamati,45,M,Note 11S 6/128,18730,No,Yes,No,Yes,
5702,07-12-2024,Outside Rangamati,21,M,Note 14 Pro 5G 8/256,26735,No,No,No,Yes,
5703,07-12-2024,Outside Rangamati,24,M,Pixel 8 Pro 12/256,28767,Yes,Yes,No,No,
5704,07-12-2024,Outside Rangamati,44,F,R-70 Turbo 5G 6/128,13015,No,Yes,No,Yes,
5705,07-12-2024,Outside Rangamati,27,M,Galaxy M35 5G 8/128,23513,No,No,No,Yes,
5706,07-12-2024,Outside Rangamati,36,M,Moto G85 5G 8/128,17828,Yes,Yes,No,No,
5707,07-12-2024,Outside Rangamati,18,F,iPhone 16 Pro 256GB,15875,No,Yes,No,Yes,
5708,07-12-2024,Rangamati Sadar,28,M,Pixel 7a 8/128,44672,No,No,No,Yes,
5709,07-12-2024,Inside Rangamati,29,M,iQOO Z7 5G 6/128,25553,Yes,No,Yes,Yes,
5710,07-12-2024,Outside Rangamati,35,F,Galaxy M35 5G 8/128,26351,No,No,No,No,
5711,07-12-2024,Rangamati Sadar,49,F,Note 11S 6/128,25418,No,Yes,Yes,Yes,
5712,07-12-2024,Outside Rangamati,26,M,Galaxy S24 Ultra 12/256,25522,No,No,No,Yes,
5713,07-12-2024,Rangamati Sadar,18,M,Vivo Y200 5G 6/128,25323,Yes,Yes,No,No,
5714,07-12-2024,Inside Rangamati,21,M,Note 11S 6/128,18400,No,No,No,Yes,
5715,07-12-2024,Outside Rangamati,22,F,iPhone 16 Pro 256GB,25213,No,No,No,Yes,
5716,07-12-2024,Inside Rangamati,27,F,iQOO Neo 9 Pro 5G 12/256,40438,No,Yes,No,Yes,
5717,07-12-2024,Inside Rangamati,28,M,Pixel 8 Pro 12/256,19457,No,No,No,No,
5718,08-12-2024,Rangamati Sadar,26,F,Galaxy A55 5G 8/128,20725,No,No,Yes,Yes,
5719,08-12-2024,Outside Rangamati,28,M,Narzo N53 4/64,24914,No,Yes,Yes,Yes,
5720,08-12-2024,Rangamati Sadar,41,M,Note 14 Pro 5G 8/256,36094,No,No,Yes,Yes,
5721,08-12-2024,Inside Rangamati,40,F,Vivo Y200 5G 6/128,26817,No,No,No,No,
5722,08-12-2024,Outside Rangamati,40,M,Vivo Y200 5G 6/128,20911,No,Yes,Yes,No,
5723,08-12-2024,Outside Rangamati,20,F,Vivo Y200 5G 6/128,16589,No,No,No,No,
5724,08-12-2024,Inside Rangamati,19,F,Moto G85 5G 8/128,25999,Yes,Yes,No,No,
5725,08-12-2024,Outside Rangamati,35,F,Note 14 Pro 5G 8/256,15176,Yes,No,No,Yes,
5726,08-12-2024,Outside Rangamati,41,F,Narzo N53 4/64,20310,Yes,No,No,No,
5727,08-12-2024,Inside Rangamati,46,M,Vivo Y200 5G 6/128,24589,No,No,No,No,
5728,08-12-2024,Inside Rangamati,29,M,Vivo Y200 5G 6/128,25846,No,No,No,Yes,
5729,08-12-2024,Inside Rangamati,34,F,Moto G85 5G 8/128,25931,No,Yes,Yes,No,
5730,08-12-2024,Outside Rangamati,43,M,Moto G85 5G 8/128,26808,No,No,No,Yes,
5731,08-12-2024,Outside Rangamati,22,M,Pixel 7a 8/128,44318,Yes,No,Yes,Yes,
5732,08-12-2024,Inside Rangamati,27,M,Vivo T3x 5G 8/128,26264,Yes,Yes,No,Yes,
5733,08-12-2024,Inside Rangamati,48,F,Redmi Note 12 Pro 8/128,17772,Yes,No,No,Yes,
5734,08-12-2024,Rangamati Sadar,28,M,Galaxy M35 5G 8/128,18019,Yes,Yes,Yes,Yes,
5735,08-12-2024,Outside Rangamati,35,F,Galaxy M35 5G 8/128,25311,No,Yes,No,Yes,
5736,08-12-2024,Outside Rangamati,38,M,Galaxy M35 5G 8/128,26496,No,Yes,No,Yes,
5737,08-12-2024,Inside Rangamati,28,F,Pixel 7a 8/128,44168,No,No,No,Yes,
5738,08-12-2024,Rangamati Sadar,43,F,Note 14 Pro 5G 8/256,22356,Yes,No,Yes,No,
5739,08-12-2024,Inside Rangamati,34,M,Vivo Y200 5G 6/128,23670,No,No,No,Yes,
5740,08-12-2024,Inside Rangamati,38,F,Moto G85 5G 8/128,19646,No,No,No,Yes,
5741,08-12-2024,Outside Rangamati,22,F,iPhone 16 Pro Max 1TB,16666,Yes,No,No,Yes,
5742,09-12-2024,Rangamati Sadar,31,F,Narzo N53 4/64,12965,No,Yes,Yes,No,
5743,09-12-2024,Inside Rangamati,22,M,Vivo Y200 5G 6/128,23505,Yes,No,No,Yes,
5744,09-12-2024,Rangamati Sadar,20,M,R-70 Turbo 5G 6/128,24673,Yes,No,No,Yes,
5745,09-12-2024,Rangamati Sadar,19,M,Note 14 Pro 5G 8/256,36375,No,Yes,No,Yes,
5746,09-12-2024,Outside Rangamati,33,F,Note 14 Pro 5G 8/256,19644,No,Yes,No,Yes,
5747,09-12-2024,Rangamati Sadar,40,F,Vivo T3x 5G 8/128,26286,No,No,No,Yes,
5748,09-12-2024,Rangamati Sadar,23,M,Galaxy A55 5G 8/128,24123,No,Yes,No,No,
5749,09-12-2024,Outside Rangamati,25,M,Note 11S 6/128,25034,No,No,No,No,
5750,09-12-2024,Inside Rangamati,42,M,Galaxy A55 5G 8/128,39212,Yes,No,No,No,
5751,09-12-2024,Outside Rangamati,20,M,iPhone 16 Pro Max 1TB,57166,No,No,No,No,
5752,09-12-2024,Rangamati Sadar,45,M,Galaxy M35 5G 8/128,26566,No,No,Yes,No,
5753,09-12-2024,Outside Rangamati,35,F,Note 11S 6/128,20832,No,Yes,No,Yes,
5754,09-12-2024,Outside Rangamati,20,M,Galaxy S24 Ultra 12/256,24750,No,No,No,Yes,
5755,09-12-2024,Inside Rangamati,49,M,Galaxy S24 Ultra 12/256,33934,Yes,No,No,No,
5756,09-12-2024,Inside Rangamati,24,F,iPhone 16 Pro Max 1TB,19248,Yes,Yes,No,No,
5757,09-12-2024,Rangamati Sadar,44,M,iPhone 16 Pro Max 1TB,18720,Yes,No,Yes,Yes,
5758,09-12-2024,Rangamati Sadar,25,M,iPhone 16 Pro 256GB,14784,No,No,No,Yes,
5759,09-12-2024,Rangamati Sadar,43,F,Galaxy A55 5G 8/128,21162,Yes,Yes,No,Yes,
5760,09-12-2024,Outside Rangamati,50,F,Pixel 8 Pro 12/256,37417,Yes,No,No,Yes,
5761,09-12-2024,Outside Rangamati,41,M,Galaxy A55 5G 8/128,13784,Yes,No,No,No,
5762,09-12-2024,Inside Rangamati,46,M,iQOO Neo 9 Pro 5G 12/256,25629,No,Yes,No,Yes,
5763,09-12-2024,Rangamati Sadar,42,M,Pixel 8 Pro 12/256,14409,No,Yes,No,Yes,
5764,09-12-2024,Inside Rangamati,28,F,Pixel 8 Pro 12/256,21966,Yes,No,No,Yes,
5765,09-12-2024,Outside Rangamati,22,M,Galaxy S24 Ultra 12/256,24276,No,Yes,No,No,
5766,09-12-2024,Inside Rangamati,22,F,Pixel 7a 8/128,44521,No,Yes,No,No,
5767,09-12-2024,Outside Rangamati,19,F,Pixel 8 Pro 12/256,22429,Yes,No,No,No,
5768,09-12-2024,Inside Rangamati,21,M,Moto G85 5G 8/128,22449,Yes,Yes,Yes,No,
5769,09-12-2024,Outside Rangamati,49,M,iPhone 16 Pro 256GB,14158,No,No,Yes,Yes,
5770,09-12-2024,Rangamati Sadar,28,F,iQOO Neo 9 Pro 5G 12/256,23385,Yes,Yes,No,No,
5771,09-12-2024,Rangamati Sadar,47,M,Galaxy A55 5G 8/128,39178,No,Yes,No,Yes,
5772,09-12-2024,Outside Rangamati,44,F,Note 11S 6/128,13675,Yes,No,Yes,No,
5773,09-12-2024,Outside Rangamati,47,F,Note 11S 6/128,18690,No,No,Yes,No,
5774,09-12-2024,Outside Rangamati,43,M,iQOO Neo 9 Pro 5G 12/256,17330,Yes,No,No,Yes,
5775,09-12-2024,Outside Rangamati,25,F,Vivo Y200 5G 6/128,25016,Yes,No,No,Yes,
5776,09-12-2024,Outside Rangamati,46,F,Galaxy A55 5G 8/128,39796,Yes,No,No,Yes,
5777,09-12-2024,Outside Rangamati,21,M,Note 11S 6/128,17850,Yes,Yes,No,Yes,
